dataset_id,dataset_name,model,defect_pair,process,severity,domain_interaction,candidate_key
1475,first-order-theorem-proving,extra_trees,missing+label_flip,independent,0.10+0.10,0.012279598330582639,extra_trees | missing+label_flip | independent | 0.10+0.10
46919,credit_card_clients_default,extra_trees,missing+label_flip,shared_latent,0.10+0.10,0.006671521046118826,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
46919,credit_card_clients_default,extra_trees,missing+label_flip,shared_latent,0.30+0.30,0.009957863181420371,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
46919,credit_card_clients_default,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,0.0023785453146105695,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10
46919,credit_card_clients_default,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,0.010455839542945267,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30
46919,credit_card_clients_default,extra_trees,numeric_outlier+label_flip,shared_latent,0.10+0.10,0.004999616107747425,extra_trees | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46919,credit_card_clients_default,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.014245459777534478,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46919,credit_card_clients_default,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.10+0.10,0.00016272852037705712,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.10+0.10
46919,credit_card_clients_default,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.30+0.30,0.0012817821764400013,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.30+0.30
46919,credit_card_clients_default,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.0015822784810126296,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46919,credit_card_clients_default,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.30+0.30,0.0004957705290251635,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46919,credit_card_clients_default,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,0.00035533252654040837,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
46919,credit_card_clients_default,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,0.003854711642739946,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
46919,credit_card_clients_default,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,-0.0007918164697826949,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
46919,credit_card_clients_default,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,0.0011342235918505954,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
46919,credit_card_clients_default,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,-0.0005778120184900167,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10
46919,credit_card_clients_default,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.30+0.30,-0.007649246626933855,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.30+0.30
46919,credit_card_clients_default,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.10+0.10,0.0007311754254470207,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46919,credit_card_clients_default,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.005858304131206878,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46919,credit_card_clients_default,regularized_logistic,categorical_inconsistency+missing,independent,0.10+0.10,-0.0006567189038760857,regularized_logistic | categorical_inconsistency+missing | independent | 0.10+0.10
46919,credit_card_clients_default,regularized_logistic,categorical_inconsistency+missing,independent,0.30+0.30,-1.0255186183028009e-05,regularized_logistic | categorical_inconsistency+missing | independent | 0.30+0.30
46919,credit_card_clients_default,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.0005702270505961726,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46919,credit_card_clients_default,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.000947850095028735,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46919,credit_card_clients_default,regularized_logistic,missing+label_flip,independent,0.10+0.10,0.001023196689362793,regularized_logistic | missing+label_flip | independent | 0.10+0.10
46919,credit_card_clients_default,regularized_logistic,missing+label_flip,independent,0.30+0.30,-0.0011765600963197231,regularized_logistic | missing+label_flip | independent | 0.30+0.30
46919,credit_card_clients_default,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,-0.0017878078916480817,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
46919,credit_card_clients_default,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,-0.027167536151659715,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
46919,credit_card_clients_default,regularized_logistic,numeric_outlier+label_flip,independent,0.10+0.10,2.140044512929003e-05,regularized_logistic | numeric_outlier+label_flip | independent | 0.10+0.10
46919,credit_card_clients_default,regularized_logistic,numeric_outlier+label_flip,independent,0.30+0.30,0.005079877451686106,regularized_logistic | numeric_outlier+label_flip | independent | 0.30+0.30
46919,credit_card_clients_default,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.0007730862429424409,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46919,credit_card_clients_default,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.011290379505354867,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46922,Diabetes130US,extra_trees,categorical_inconsistency+missing,independent,0.10+0.10,0.0,extra_trees | categorical_inconsistency+missing | independent | 0.10+0.10
46922,Diabetes130US,extra_trees,categorical_inconsistency+missing,independent,0.30+0.30,0.0,extra_trees | categorical_inconsistency+missing | independent | 0.30+0.30
46922,Diabetes130US,extra_trees,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.0,extra_trees | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46922,Diabetes130US,extra_trees,categorical_inconsistency+missing,shared_latent,0.30+0.30,0.0,extra_trees | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46922,Diabetes130US,extra_trees,missing+label_flip,independent,0.10+0.10,0.0,extra_trees | missing+label_flip | independent | 0.10+0.10
46922,Diabetes130US,extra_trees,missing+label_flip,independent,0.30+0.30,-0.00035540431001838496,extra_trees | missing+label_flip | independent | 0.30+0.30
46922,Diabetes130US,extra_trees,missing+label_flip,shared_latent,0.10+0.10,0.0,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
46922,Diabetes130US,extra_trees,missing+label_flip,shared_latent,0.30+0.30,1.1173294746980034e-05,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
46922,Diabetes130US,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,-8.710639201029806e-05,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10
46922,Diabetes130US,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,-0.00018748335515232176,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30
46922,Diabetes130US,extra_trees,numeric_outlier+label_flip,shared_latent,0.10+0.10,-1.5331309600519205e-05,extra_trees | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46922,Diabetes130US,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.0003386991747721761,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46922,Diabetes130US,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.10+0.10,-0.0007435319777064908,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.10+0.10
46922,Diabetes130US,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.30+0.30,-7.177508240981585e-05,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.30+0.30
46922,Diabetes130US,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.10+0.10,-0.0002871003296392634,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46922,Diabetes130US,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.0004536474588595259,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46922,Diabetes130US,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,-0.00040486934085045184,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
46922,Diabetes130US,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,0.0005560851604703432,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
46922,Diabetes130US,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,-0.000714966634890383,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
46922,Diabetes130US,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,1.8115498808183677e-05,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
46922,Diabetes130US,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,9.477204681055766e-05,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10
46922,Diabetes130US,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.30+0.30,0.00015609728521237543,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.30+0.30
46922,Diabetes130US,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.00023065655682992978,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46922,Diabetes130US,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.0006048632784794172,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46922,Diabetes130US,regularized_logistic,categorical_inconsistency+missing,independent,0.10+0.10,-0.00026131917603089416,regularized_logistic | categorical_inconsistency+missing | independent | 0.10+0.10
46922,Diabetes130US,regularized_logistic,categorical_inconsistency+missing,independent,0.30+0.30,-0.0001588814744200769,regularized_logistic | categorical_inconsistency+missing | independent | 0.30+0.30
46922,Diabetes130US,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.10+0.10,-0.0004334346836665226,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46922,Diabetes130US,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.30+0.30,-2.29969644007418e-05,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46922,Diabetes130US,regularized_logistic,missing+label_flip,independent,0.10+0.10,2.578115360840627e-05,regularized_logistic | missing+label_flip | independent | 0.10+0.10
46922,Diabetes130US,regularized_logistic,missing+label_flip,independent,0.30+0.30,-0.0012048450913663504,regularized_logistic | missing+label_flip | independent | 0.30+0.30
46922,Diabetes130US,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,-0.0003052158284474101,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
46922,Diabetes130US,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,-0.0006208449629866072,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
46922,Diabetes130US,regularized_logistic,numeric_outlier+label_flip,independent,0.10+0.10,3.700743415417188e-17,regularized_logistic | numeric_outlier+label_flip | independent | 0.10+0.10
46922,Diabetes130US,regularized_logistic,numeric_outlier+label_flip,independent,0.30+0.30,-0.0009916171205216484,regularized_logistic | numeric_outlier+label_flip | independent | 0.30+0.30
46922,Diabetes130US,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.00047664442326026774,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46922,Diabetes130US,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.30+0.30,-0.0008696535565408577,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,extra_trees,missing+label_flip,independent,0.10+0.10,-0.0008333333333333526,extra_trees | missing+label_flip | independent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,extra_trees,missing+label_flip,independent,0.30+0.30,0.025416666666666716,extra_trees | missing+label_flip | independent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,extra_trees,missing+label_flip,shared_latent,0.10+0.10,0.006250000000000015,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,extra_trees,missing+label_flip,shared_latent,0.30+0.30,0.02749999999999997,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,0.0029166666666666785,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,0.0033333333333332624,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,extra_trees,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.006250000000000126,extra_trees | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.011249999999999982,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,0.003750000000000031,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,0.007916666666666794,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,-0.006249999999999867,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,-0.006666666666666525,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,0.010833333333333436,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.30+0.30,0.005833333333333394,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.00041666666666658375,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.008333333333333415,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,regularized_logistic,missing+label_flip,independent,0.10+0.10,-0.0024999999999999836,regularized_logistic | missing+label_flip | independent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,regularized_logistic,missing+label_flip,independent,0.30+0.30,-0.004583333333333346,regularized_logistic | missing+label_flip | independent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,-0.0008333333333334266,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,-0.002083333333333363,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,regularized_logistic,numeric_outlier+label_flip,independent,0.10+0.10,-0.00666666666666671,regularized_logistic | numeric_outlier+label_flip | independent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,regularized_logistic,numeric_outlier+label_flip,independent,0.30+0.30,0.02166666666666665,regularized_logistic | numeric_outlier+label_flip | independent | 0.30+0.30
46930,hazelnut-spread-contaminant-detection,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.005833333333333394,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46930,hazelnut-spread-contaminant-detection,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.01083333333333325,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46941,maternal_health_risk,extra_trees,missing+label_flip,independent,0.10+0.10,-0.006962599854756779,extra_trees | missing+label_flip | independent | 0.10+0.10
46941,maternal_health_risk,extra_trees,missing+label_flip,independent,0.30+0.30,0.004969395165473456,extra_trees | missing+label_flip | independent | 0.30+0.30
46941,maternal_health_risk,extra_trees,missing+label_flip,shared_latent,0.10+0.10,0.0032368502956737397,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
46941,maternal_health_risk,extra_trees,missing+label_flip,shared_latent,0.30+0.30,0.025067434381159808,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
46941,maternal_health_risk,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,-0.0029139433551198892,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10
46941,maternal_health_risk,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,0.002275910364145576,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30
46941,maternal_health_risk,extra_trees,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.00555296192551095,extra_trees | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46941,maternal_health_risk,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.02912516858595282,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46941,maternal_health_risk,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,-0.013916122004357248,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
46941,maternal_health_risk,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,-0.013511515717398023,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
46941,maternal_health_risk,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,0.0009427845212159521,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
46941,maternal_health_risk,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,0.0020736072206659997,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
46941,maternal_health_risk,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,0.01610255213196395,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10
46941,maternal_health_risk,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.30+0.30,0.004148511256354441,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.30+0.30
46941,maternal_health_risk,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.005808434484905052,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46941,maternal_health_risk,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.03202614379084975,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46941,maternal_health_risk,regularized_logistic,missing+label_flip,independent,0.10+0.10,0.015528063077082729,regularized_logistic | missing+label_flip | independent | 0.10+0.10
46941,maternal_health_risk,regularized_logistic,missing+label_flip,independent,0.30+0.30,-0.0019568938686586415,regularized_logistic | missing+label_flip | independent | 0.30+0.30
46941,maternal_health_risk,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,0.016910467890859964,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
46941,maternal_health_risk,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,0.017444755680049773,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
46941,maternal_health_risk,regularized_logistic,numeric_outlier+label_flip,independent,0.10+0.10,0.014218279904554376,regularized_logistic | numeric_outlier+label_flip | independent | 0.10+0.10
46941,maternal_health_risk,regularized_logistic,numeric_outlier+label_flip,independent,0.30+0.30,-0.034717034962133,regularized_logistic | numeric_outlier+label_flip | independent | 0.30+0.30
46941,maternal_health_risk,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.009713144517066064,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46941,maternal_health_risk,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.30+0.30,-0.04184562713974479,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46947,online_shoppers_intention,extra_trees,categorical_inconsistency+missing,independent,0.10+0.10,-0.01190696024013064,extra_trees | categorical_inconsistency+missing | independent | 0.10+0.10
46947,online_shoppers_intention,extra_trees,categorical_inconsistency+missing,independent,0.30+0.30,-0.002306894341795133,extra_trees | categorical_inconsistency+missing | independent | 0.30+0.30
46947,online_shoppers_intention,extra_trees,categorical_inconsistency+missing,shared_latent,0.10+0.10,-0.006023632881096937,extra_trees | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46947,online_shoppers_intention,extra_trees,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.004613788683590192,extra_trees | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46947,online_shoppers_intention,extra_trees,missing+label_flip,independent,0.10+0.10,0.009670218659367125,extra_trees | missing+label_flip | independent | 0.10+0.10
46947,online_shoppers_intention,extra_trees,missing+label_flip,independent,0.30+0.30,0.0017931950916602417,extra_trees | missing+label_flip | independent | 0.30+0.30
46947,online_shoppers_intention,extra_trees,missing+label_flip,shared_latent,0.10+0.10,0.0007897843096786872,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
46947,online_shoppers_intention,extra_trees,missing+label_flip,shared_latent,0.30+0.30,0.003535246557536046,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
46947,online_shoppers_intention,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,0.010722057476383365,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10
46947,online_shoppers_intention,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,0.015210476387033212,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30
46947,online_shoppers_intention,extra_trees,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.0012622971001112389,extra_trees | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46947,online_shoppers_intention,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.026806954084791574,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46947,online_shoppers_intention,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.10+0.10,0.004384773863706244,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.10+0.10
46947,online_shoppers_intention,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.30+0.30,-0.002125854958487642,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.30+0.30
46947,online_shoppers_intention,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.10+0.10,-0.000642237212283218,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46947,online_shoppers_intention,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.005979278232186654,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46947,online_shoppers_intention,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,0.0011441689025030177,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
46947,online_shoppers_intention,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,-0.014387199791442687,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
46947,online_shoppers_intention,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,-0.0029011561175018206,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
46947,online_shoppers_intention,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,-0.0031084462113888747,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
46947,online_shoppers_intention,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,-0.007389122429693362,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10
46947,online_shoppers_intention,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.30+0.30,0.007245196119963844,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.30+0.30
46947,online_shoppers_intention,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.10+0.10,0.002864043043923773,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46947,online_shoppers_intention,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,-0.003138317709634538,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46947,online_shoppers_intention,regularized_logistic,categorical_inconsistency+missing,independent,0.10+0.10,-0.0007861635220125507,regularized_logistic | categorical_inconsistency+missing | independent | 0.10+0.10
46947,online_shoppers_intention,regularized_logistic,categorical_inconsistency+missing,independent,0.30+0.30,0.0011921443390795854,regularized_logistic | categorical_inconsistency+missing | independent | 0.30+0.30
46947,online_shoppers_intention,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.0005019316902199847,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46947,online_shoppers_intention,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.0013324498611427815,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46947,online_shoppers_intention,regularized_logistic,missing+label_flip,independent,0.10+0.10,-0.0011921443390795112,regularized_logistic | missing+label_flip | independent | 0.10+0.10
46947,online_shoppers_intention,regularized_logistic,missing+label_flip,independent,0.30+0.30,-0.002498796088100922,regularized_logistic | missing+label_flip | independent | 0.30+0.30
46947,online_shoppers_intention,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,-0.0028346241441362663,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
46947,online_shoppers_intention,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,-0.013449868384368235,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
46947,online_shoppers_intention,regularized_logistic,numeric_outlier+label_flip,independent,0.10+0.10,-0.003882842173486408,regularized_logistic | numeric_outlier+label_flip | independent | 0.10+0.10
46947,online_shoppers_intention,regularized_logistic,numeric_outlier+label_flip,independent,0.30+0.30,0.0025580864861342403,regularized_logistic | numeric_outlier+label_flip | independent | 0.30+0.30
46947,online_shoppers_intention,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.002546771524677416,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46947,online_shoppers_intention,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.005233848571418287,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,extra_trees,categorical_inconsistency+missing,independent,0.10+0.10,0.004911034903477736,extra_trees | categorical_inconsistency+missing | independent | 0.10+0.10
46960,students_dropout_and_academic_success,extra_trees,categorical_inconsistency+missing,independent,0.30+0.30,0.005831506067667062,extra_trees | categorical_inconsistency+missing | independent | 0.30+0.30
46960,students_dropout_and_academic_success,extra_trees,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.008535270839257203,extra_trees | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46960,students_dropout_and_academic_success,extra_trees,categorical_inconsistency+missing,shared_latent,0.30+0.30,0.005238002545767488,extra_trees | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,extra_trees,missing+label_flip,independent,0.10+0.10,-0.0025027496452019182,extra_trees | missing+label_flip | independent | 0.10+0.10
46960,students_dropout_and_academic_success,extra_trees,missing+label_flip,independent,0.30+0.30,0.001638893500786535,extra_trees | missing+label_flip | independent | 0.30+0.30
46960,students_dropout_and_academic_success,extra_trees,missing+label_flip,shared_latent,0.10+0.10,-0.0035203887225425667,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
